"id","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"TN1dGAwvNevkzXfL0sU41A","4720 Center Blvd","italian","24/02/2022 16:12:08","40.74596","'-73.9575","BLVD Wine Bar","173","N/A","4","11109"
"CYYLEipRFmr73Hz6XNEzoQ","55 W 45th St","pizza","24/02/2022 16:42:24","40.756482","'-73.981484","Little Italy Pizza","542","N/A","4","10036"
"anayUOcPkiAvijszwOf_Rw","153D Centre St","healthy","24/02/2022 22:13:41","40.71792","'-74.00021","Spring Cafe","162","N/A","4.5","10013"
"od-5v2v1HdGisEDAXotqeg","343 E 85th St","japanese","24/02/2022 16:43:17","40.7766","'-73.95057","Poke","477","N/A","4","10028"
"rCmhjpAgxRlj1jGwjT6yGw","30-90 14th St","mexican","24/02/2022 16:12:14","40.7688","'-73.93192","Tia Maria","12","N/A","5","11102"
"MqIqbChfKQa7v3AfvjeRlQ","589 Anderson Ave","pizza","24/02/2022 16:13:02","40.824306","'-73.988967","Pizza Corner Restaurant","25","N/A","4.5","07010"
"aI39yRQqpTd1VuKqS-lwig","36 Engle St","american","24/02/2022 22:04:43","40.894168","'-73.97257","Sofia","583","N/A","4","07631"
"b_3yI7FXcIle71lD9Tulww","2277 1st Ave","mexican","24/02/2022 22:09:54","40.7967861606349","'-73.934840150695","Guajillo","48","N/A","4.5","10035"
"OE9bjWdWyo530-Nj3dIILw","516 Washington St","vietnamese","24/02/2022 16:40:24","40.7428751762768","'-74.0294773458093","Pho Nomenon Noodle & Grill","268","N/A","3","07030"
"8CTaeOtqr461Ah5yWcnCPw","152 Smith St","mexican","24/02/2022 17:42:07","40.686578","'-73.990821","Fatty Daddy Taco","187","N/A","4","11201"
"d8USIZvTTqee35l34anRBg","345 E 12th St","pizza","24/02/2022 22:13:37","40.73033","'-73.98403","Sauce Pizzeria","220","N/A","4.5","10003"
"iYFauSnqLxvr4HTY_cIElg","1158 Myrtle Ave","vietnamese","24/02/2022 16:42:35","40.69701","'-73.93368","Little Mo","355","N/A","4","11221"
"uXsYr76zioJq7jjOKRwQog","218 W 72nd St","japanese","24/02/2022 22:06:27","40.778775","'-73.982884","Shinbashi 72","53","N/A","5","10023"
"r_BQKeS-hYV5riDildSksQ","135 Broad Ave","vietnamese","24/02/2022 22:05:29","40.84541","'-74.00002","Pho 420 Saigon","47","N/A","3.5","07650"
"FqYgcc7Mk2XrYJ10OGgghQ","220 E 53rd St","indian","24/02/2022 22:09:26","40.757199","'-73.96858","Himalayan Curry House Restaurant and Bar","45","N/A","4.5","10022"
"TiXKrXF68JOUIj8P0Ba96w","123 Essex St","pizza","24/02/2022 17:30:30","40.719742","'-73.9872791","Champion Pizza","145","N/A","4","10002"
"jCJloBC-UGbJYz02OpJIvw","2241D Westchester Ave","indian","24/02/2022 16:40:57","40.83448","'-73.85068","Halal Fresh Chinese & Indian Cuisine","5","N/A","4.5","10462"
"1L0pkxU2QqOkOg2drzqtPA","104 S 4th St","american","24/02/2022 15:57:56","40.7120096","'-73.9634612","Randolph Beer","401","N/A","4","11249"
"mYQMjrtHp8vsEKKNsRz1XA","423 Troutman St","pizza","24/02/2022 16:11:40","40.7073067","'-73.922154","Union Pizza Works","264","N/A","4","11237"
"UILT56veNs63NASF3dGRKA","109 Malcolm X Blvd","brunch","24/02/2022 22:10:18","40.80165","'-73.95029","Fieldtrip - Harlem","168","N/A","4.5","10026"
"KyOtOluTH8c8SICpf85thg","91 Wyckoff Ave","mexican","24/02/2022 16:12:13","40.70506","'-73.92022","Mesa Azteca","281","N/A","4","11237"
"utM-5navObsVA5sCRHobzA","214 Franklin St","brunch","24/02/2022 16:39:48","40.73311","'-73.95798","Madre","104","N/A","4.5","11222"
"CidsTvazKX0BG9mfYq6CLA","232 Broad Ave","japanese","24/02/2022 16:40:42","40.84647063816027","'-73.99875738132879","IT Show","39","N/A","4.5","07650"
"'-SM_BQ5jiqvot_kl7RKoaQ","232 Willow Ave","brunch","24/02/2022 16:13:09","40.7405885173001","'-74.033968783915","Zack's Oak Bar & Restaurant","566","N/A","4","07030"
"JMXYzL0jquNEE9nIuWNzUw","245 3rd Ave","pizza","24/02/2022 22:11:18","40.736942","'-73.984176","Lunetta Pizza & Restaurant","155","N/A","3","10010"
"oJjMYhA6z1_BVaQpSdyl8g","353 Grand St","chinese","24/02/2022 21:55:56","40.7167","'-73.98945","Golden Forest","203","N/A","4","10002"
"4eAgPj7eKonKAtk64kgUfQ","39-56 61st St","japanese","24/02/2022 22:01:28","40.7458357","'-73.9035436","Matsuri","176","N/A","4.5","11377"
"rrsjcQVLg2PkIkO_vPjOLw","29-12 23rd Ave","american","24/02/2022 22:09:59","40.7746737","'-73.9136003","The Bonnie","718","N/A","4","11105"
"kZ5q8Uwxt3MpLcvxEdPeFg","1132 1st Ave","thai","24/02/2022 17:31:12","40.76158","'-73.96032","Marwin Thai Restaurant","38","N/A","4.5","10065"
"z6WBXksrh0FQXYCPr2nnFg","19 Bogart St","healthy","24/02/2022 16:11:43","40.70381","'-73.933159","Amituofo Vegan Cuisine","135","N/A","4.5","11206"
"U2aUFZARLeSMf4RQIxjuTw","343 Lewis Ave","chinese","24/02/2022 21:55:56","40.6838402152061","'-73.9351565390825","Lucky House Kitchen","110","N/A","4.5","11233"
"xymU2HPO_euz1Ss1AE9Fyw","169 Thompson St","seafood","24/02/2022 16:12:02","40.727688","'-74.000466","ZZ's Clam Bar","100","N/A","4","10012"
"98iFRMtrbF2tt20l-WtFEw","220 8th Ave","dessert","24/02/2022 22:08:27","40.74411","'-73.99909","Milk Bar Chelsea","307","N/A","3.5","10011"
"dsTAUtR3bRMFIKJpAJk1Jw","24-01 29th St","american","24/02/2022 22:01:20","40.772731","'-73.916496","The Sparrow Tavern","557","N/A","4","11102"
"y4FCFC7kfdwxFmDl7K9lhQ","43-32 22nd St","dessert","24/02/2022 16:12:45","40.749633","'-73.945383","Macaron Craft OIZUMI","9","N/A","5","11101"
"iOaIwnlMpciZMXjG3wlMSA","429 Malcolm X Blvd","seafood","24/02/2022 22:07:13","40.81196","'-73.94288","House Of Seafood Express","106","N/A","2.5","10037"
"aTBxCoZDOnqAXPDdQmrxMg","131 Grand St","mexican","24/02/2022 22:13:23","40.71509","'-73.96246","Taqueria Mexico 2000","28","N/A","4","11249"
"DE0ROwygh-86i4s-WLp8wQ","239 Centre St","brunch","24/02/2022 16:39:16","40.72028","'-73.9984","Maman","610","N/A","4","10013"
"itblJyiTY2h2ACidLk66oA","85 Ave A","japanese","24/02/2022 17:42:16","40.725315","'-73.984436","Takahachi","580","N/A","4","10009"
"vTn3ww550Rnhz9naIxtjww","626 Hudson St","pizza","24/02/2022 22:13:37","40.73829","'-74.0054","Brunetti Pizza","324","N/A","4.5","10014"
"ve78MsETSSr4f_9yc3wmwA","28-02 21st St","mexican","24/02/2022 16:39:37","40.77118","'-73.9272","Astoria Taco Factory","64","N/A","4.5","11102"
"wvn-FO-tY9_iWmA_OgMvEA","371 1st Ave","pizza","24/02/2022 16:44:31","40.73612","'-73.979473","Frank's Trattoria","150","N/A","3.5","10010"
"uKxYiV2xoO1AUGUAakAfDQ","43-46 10th St","dessert","24/02/2022 22:14:20","40.751208638548974","'-73.95004514604808","Kora","25","N/A","4","11101"
"oe8GEFE4QLFAKt87y7zcgA","409 W 15th St","chinese","24/02/2022 22:13:19","40.74207","'-74.00565","Very Fresh Noodles","1157","N/A","4.5","10011"
"BC9DVugTCxNGzLr4ZhGINw","240 Hackensack St","seafood","24/02/2022 16:40:29","40.8281599","'-74.09734","Elia Mediterranean Restaurant","430","N/A","4","07073"
"nI1UYDCYUTt23TpGxqnLKg","75 9th Ave","chinese","24/02/2022 22:13:19","40.7422762672197","'-74.0048000961542","Buddakan","4230","N/A","4","10011"
"NH7Ws65ZwlmOosiblfGTRw","2036 2nd Ave","indian","24/02/2022 16:43:51","40.78967","'-73.94278","Spice Hut Indian Restaurant","75","N/A","2.5","10029"
"TsYrzVVtkKO4Asrk_L9stw","235 Columbus Ave","italian","24/02/2022 16:40:04","40.7764333","'-73.9794019","Parm","617","N/A","3.5","10023"
"B-lbpKcK1sVfqGdlmagKag","506 Jersey Ave","healthy","24/02/2022 16:40:46","40.7196564227343","'-74.0471468120813","Subia's Vegan Cafe","202","N/A","4","07302"
"zDujEq9qZk13nBcG2PH4tA","21-50 44th Dr","italian","24/02/2022 22:00:57","40.7476595714373","'-73.9455319123659","Il Falco","315","N/A","4.5","11101"
"Aprs5McFDpJCKTxWEJMlag","1593 St Nicholas Ave","pizza","24/02/2022 22:04:53","40.85472","'-73.93002","Mediterraneo Pizza","27","N/A","4","10040"
"OfhbwhWzIn6TYYpubLZNsQ","500 10th St","korean","24/02/2022 22:05:14","40.8472084713549","'-73.9845913276076","Tang Maru","222","N/A","4","07650"
"h37t9rA06Sr4EetJjKrfzw","103 Greenwich Ave","italian","24/02/2022 22:13:12","40.73778","'-74.00197","Don Angie","493","N/A","4.5","10014"
"UC3n_0vZ5zI1fvi7UzNZAg","432 Park Ave S","thai","24/02/2022 22:13:58","40.74422","'-73.98365","Sabai Thai","368","N/A","4.5","10016"
"T4xmuPYBmMhF48bfi9rkfA","1575 Lexington Ave","thai","24/02/2022 22:10:27","40.78888","'-73.94857","Pro Thai","216","N/A","4","10029"
"pfmAcS-g6SiNG0KlLvrqnA","146 Essex St","american","24/02/2022 22:13:29","40.720434786101286","'-73.98686057623863","Beauty & Essex","3616","N/A","4","10002"
"7K9WGGP9SOUxdlJ4ozFy8A","2392 21st St","seafood","24/02/2022 16:39:59","40.7769295040115","'-73.9214426951538","Meet The Meat","383","N/A","4.5","11105"
"q_UIu1o9chUXMCLU-jTPxg","3036 Westchester Ave","thai","24/02/2022 16:40:52","40.8477712","'-73.8312306","Honey's Thai Pavilion","239","N/A","3.5","10461"
"Rk6TXh7nINbzJoGtI2C5cA","172 Avenue B","indian","24/02/2022 16:39:26","40.72739","'-73.97978","Desi Galli","116","N/A","3.5","10009"
"bO7oI7V8MYbRxenHQcWOqQ","139 N 6th St","seafood","24/02/2022 16:26:00","40.7177048496671","'-73.9586651666596","Surf Bar","623","N/A","3.5","11249"
"EhJO7B2hzHq8NT8iFKoCwg","219 E 116th St","mexican","24/02/2022 16:43:05","40.7976444478292","'-73.9390864432851","Hot Jalapeño","84","N/A","4","10029"
"6EArjn_iacj-yGVLTKWuEQ","475 Driggs Ave","japanese","24/02/2022 16:11:37","40.718827","'-73.954131","Fushimi Williamsburg","736","N/A","4","11211"
"wzmeaMTm5cZ1JCjep7iQeA","219 E 23rd St","chinese","24/02/2022 16:44:10","40.73852","'-73.98201","ZLS BBQ","22","N/A","4.5","10010"
"KJFosOrLotvQo_rntg0sjA","162 5th Ave","vietnamese","24/02/2022 22:14:02","40.67792","'-73.97975","Bricolage","579","N/A","4","11217"
"CYne0jX60n5-lET063I1fg","34 W 32nd St","korean","24/02/2022 22:08:05","40.74769","'-73.98735","Plan B","62","N/A","4.5","10001"
"VoAuIReq_cPUrFwxbWqG_Q","307 Amsterdam Ave","thai","24/02/2022 22:13:57","40.7801199","'-73.98032","Sala Thai Restaurant","550","N/A","4.5","10023"
"bjf8vmAIrdPo1aHoaYPkBw","39-28 61st St","thai","24/02/2022 16:12:32","40.746457","'-73.9032297","Sweet Basil","151","N/A","4","11377"
"wEawMdWT7UtZjEmmMTBiGA","8110 Broadway","thai","24/02/2022 16:42:34","40.7431528","'-73.8836694","Saranrom Thai","78","N/A","4.5","11373"
"tWSjcyxwBccZkEyhry_aEQ","212 Flatbush Ave","korean","24/02/2022 16:25:51","40.6811485290527","'-73.9756774902344","Mokbar Brooklyn","148","N/A","3.5","11217"
"59hEst-eXa_psEtiZMLU6A","685 E 187th St","italian","24/02/2022 16:27:09","40.8544073","'-73.8848751","Joe's Italian Deli","149","N/A","5","10458"
"8qSOz7oTPUUCafsMOBBNEQ","97 Nassau St","italian","24/02/2022 15:57:23","40.710558","'-74.007594","Pisillo Italian Panini","640","N/A","4.5","10038"
"1ocm2YeYQJ3KveEBDcXAqg","12 W 18th St","pizza","24/02/2022 16:44:32","40.73891","'-73.99298","Nonna's Pizza","12","N/A","4","10011"
"yOc5CZ5VxHGqj96RUuZCMA","222 Montrose Ave","dessert","24/02/2022 16:12:04","40.707743","'-73.940202","Dun-Well Doughnuts","888","N/A","4","11206"
"6AC4yhUdnh64zE6b5-n6OQ","2245 Adam Clayton Powell","seafood","24/02/2022 22:10:42","40.813338","'-73.944685","Renaissance Harlem","255","N/A","4","10027"
"PbTqcNu_0PLfGJMn31SXPg","235 Paterson Ave","korean","24/02/2022 16:40:21","40.8337201","'-74.097194","Ho Ho Restaurant","116","N/A","4.5","07073"
"ngUCpsSS8dyyiHr8nu1v5g","1232 Anderson Ave","japanese","24/02/2022 17:33:02","40.84015","'-73.980957","Oh Mammy Curry Factory","40","N/A","4.5","07024"
"ub2VfE7SRLJABAClzGZp3A","30 W 24th St","mexican","24/02/2022 22:13:23","40.742807","'-73.991138","Tacombi - Flatiron","701","N/A","4","10010"
"Qgv2vyUV-DwK8YwrhU-jtw","128 W 36th St","chinese","24/02/2022 22:10:57","40.7517141867087","'-73.9883603449123","Lan Sheng Restaurant","190","N/A","4","10018"
"kIm0oeOaVfC9-2flLPVklA","462-466 2nd Ave","pizza","24/02/2022 22:11:18","40.7398415","'-73.9792862","Patrizia's Pizza and Pasta","684","N/A","4","10016"
"NztBFASX-zzg0tROoLiKOg","4731 Ctr Blvd 47th Rd","indian","24/02/2022 22:02:17","40.74497254912173","'-73.95731450002876","Mysttik Masaala","121","N/A","4.5","11109"
"1zGj_OBB4Ne1BevScnWANQ","23-10 Jackson Ave","chinese","24/02/2022 16:39:36","40.745783","'-73.945178","Yin Traditional Hot Pot","31","N/A","3.5","11101"
"_V7YsDQ4Lb41rqfkuPzm1w","262 Bleecker St","italian","24/02/2022 16:11:28","40.73115","'-74.00319","Trattoria Pesce Pasta","266","N/A","4","10014"
"RThvexVhZQ8KA6JAr0UkCQ","66 Loisaida Avenue","mexican","24/02/2022 15:57:46","40.722650655675935","'-73.97974337731952","Casa Adela","509","N/A","4","10009"
"MYh3iKpuo1HQUoHUyzA0BQ","412 Fifth Ave","seafood","24/02/2022 22:14:16","40.670226","'-73.985768","Bar Crudo","175","N/A","4.5","11215"
"b_x0NR7xLq_llrXOEo-nhg","213 6th Ave","mexican","24/02/2022 21:56:12","40.72753170815836","'-74.00341609999953","Mitla New York City","24","N/A","4.5","10014"
"GR8hIIr8Pg7oY-woPq8HwQ","null","dessert","24/02/2022 16:12:05","40.7382791151318","'-73.9797205267059","YehCakes","34","N/A","5","10010"
"aFJLPIyLgRS7m_9-2MK6lg","810 W 181st St","pizza","24/02/2022 22:04:56","40.8509482","'-73.9389477","Exclusive Pizza","103","N/A","3.5","10033"
"NbKATjp2MoQ4TvKKwu9fdA","679 9th Ave","korean","24/02/2022 22:10:24","40.76152","'-73.99061","Mari","25","N/A","4.5","10036"
"L3PwWn54PvHm5Rd4oUg7xw","263 W 30 Th St","indian","24/02/2022 16:11:57","40.7469663","'-73.992167","B&D Halal Food","86","N/A","4.5","10001"
"4zw8vEJNc4mcHh2ARzj2gw","458 Myrtle Ave","italian","24/02/2022 22:10:55","40.693154","'-73.967177","Osteria Brooklyn","86","N/A","4.5","11205"
"QaDOWy4-11982JWIxpImNQ","141 Havemeyer St","dessert","24/02/2022 16:39:31","40.71192","'-73.95721","Little Choc Apothecary","471","N/A","4.5","11211"
"fcCF0Kh_RCbv6KSVlb-Seg","85 Orchard St","thai","24/02/2022 21:58:42","40.71798","'-73.99042","Sticky Rice","389","N/A","4","10002"
"Knbn0h4MA1KX5Fv3eZfK4w","201 W 79th St","brunch","24/02/2022 16:40:19","40.78343707106175","'-73.9784952","Nice Matin","787","N/A","3.5","10024"
"3vBVnzsJLRh8WtW3awKxeQ","573 Columbus Ave","mexican","24/02/2022 22:09:53","40.7875358759796","'-73.9711353555322","Bodega 88","206","N/A","4.5","10024"
"L8WCsGiujmGt3kodY9tctA","940 Columbus Ave","seafood","24/02/2022 22:10:42","40.7995","'-73.963082","Mighty Catch","92","N/A","4","10025"
"AwiDxfV8j7x3_7dtUEkWmQ","2024 Center Ave","vietnamese","24/02/2022 22:10:32","40.85266","'-73.97141","Saigon Kitchen","427","N/A","4","07024"
"a5H9p1B6m6WPVjakPylvdA","7701 Woodside Ave","thai","24/02/2022 16:11:53","40.7437053273707","'-73.8878916857991","Spicy Shallot","663","N/A","4","11373"
"6xaL2MvIgzkC67h8yu1-rw","332 Washington St","dessert","24/02/2022 16:12:05","40.7411506480459","'-74.0299641027722","Old German Bakery","266","N/A","4","07030"
"FG3toTBOTyfVTePW5RuWSw","172 Waverly Pl","seafood","24/02/2022 22:14:12","40.73399","'-74.00137","Jeffrey's Grocery","476","N/A","4","10014"
"VaDTMmv1Yq7A4xBhd1Mb_Q","228 W 18th St","japanese","24/02/2022 16:13:00","40.74156","'-73.99932","Sanyuu West","14","N/A","4.5","10011"
"QWtHFuMwwwM140R9eAlEmw","1111 Quentin Rd","healthy","24/02/2022 16:11:43","40.6080077","'-73.9615212","Joe-Joe’s Green Bar","57","N/A","5","11229"
"Jx3xWeqYnyWOIhSlAlggTA","217 E 43rd St","korean","24/02/2022 16:13:11","40.75105","'-73.97278","Yakiniku Toraji","11","N/A","4.5","10017"
"s3jou_L_LVYGkNHiuhjlew","99 7th Ave S","brunch","24/02/2022 22:13:48","40.733063","'-74.0028772","Boucherie West Village","1938","N/A","4.5","10014"
"4FD0TAxe70nb3ngk3sXF9Q","152 2nd Ave","chinese","24/02/2022 22:13:16","40.7293403","'-73.9866071","Uluh","634","N/A","4.5","10003"
"fZhPkKCYGWjEDgRZCNRnfg","3036 Westchester Ave","thai","24/02/2022 22:05:21","40.84774","'-73.83119","Sriprai Honey’s Thai Kitchen","22","N/A","4","10461"
"A46G2OAvLxFswiONB50Rrg","2848 Broadway","pizza","24/02/2022 22:10:08","40.8044212","'-73.96610978649716","Koronet Pizza","654","N/A","3.5","10025"
"fuS39acPaRi38DhSSwEI4Q","15 Gold St","italian","24/02/2022 22:07:22","40.70789","'-74.00712","Felice","406","N/A","4","10038"
"_03n3VP-tujID_SJbeEDeA","74 Bleecker St","brunch","24/02/2022 16:11:47","40.726277","'-73.9956844","Two Hands","42","N/A","4","10012"
"wZkZmjZEJDraLJgAalnHvA","125 La Salle St","italian","24/02/2022 22:09:42","40.8141624","'-73.960288","Pisticci","923","N/A","4","10027"
"veku2cg2qaV-7MxwhOMBmg","38 W 56th St","american","24/02/2022 17:37:32","40.7629158108786","'-73.9761248066812","Judge Roy Bean Public House","781","N/A","4.5","10019"
"qZYVjgRc_dZkYn_rBDIYvA","4975 Broadway Ave","mexican","24/02/2022 16:40:38","40.8683564107342","'-73.9194673585","Carreon Grocery Deli","1","N/A","5","10034"
"__EvomQ2tE1NtkWn32WEXg","33 Cortlandt Aly","american","24/02/2022 22:13:27","40.7183878","'-74.0015522","Au Cheval","564","N/A","4.5","10013"
"z28cRtpdfiJfzIp1vkMAwQ","248 W 106th St","korean","24/02/2022 22:10:21","40.80096","'-73.96734","Koko Wings - New York","366","N/A","3.5","10025"
"wdGMVLUzocmnl2tST0lheg","53 Bayard St","korean","24/02/2022 16:11:51","40.71525","'-73.99765","YunShang Rice Noodle House","243","N/A","4","10013"
"hXqrA_Z3jZ8Q1O6ZehWSwQ","35-57 Crescent St","indian","24/02/2022 16:39:57","40.75842829623015","'-73.932968","Sami's Kabab House","451","N/A","4.5","11106"
"9GEPKXerLoWIKefSvfnurw","441 Broad Ave","korean","24/02/2022 16:40:20","40.8288801","'-74.0104649","Duri Pocha","57","N/A","4","07657"
"JYoCTZrJ0VRTmQFYUz_bSg","111 E 167th St","mexican","24/02/2022 16:40:37","40.8351145691322","'-73.9189435341721","Mi Pueblito","14","N/A","3","10452"
"AekKkXTaCXlYp95KrxlesA","970 Manhattan Ave","thai","24/02/2022 17:40:24","40.732257609566","'-73.9543802663684","Little Tiffin","36","N/A","4.5","11222"
"herb-gOpfjJGeiYWXb2liw","429 W 125th St","mexican","24/02/2022 16:43:05","40.81221","'-73.95502","presto fresh mexican","22","N/A","4","10027"
"mhrLDFTxUzW2koRAzjlt5g","736 Franklin Ave","mexican","24/02/2022 22:13:23","40.673484","'-73.957267","Chavela's","1184","N/A","4","11238"
"6xCZHAr7yj_vWwRJalAEOg","409 W 15th St","dessert","24/02/2022 16:42:51","40.7420723","'-74.0056454","Seed + Mill","248","N/A","4.5","10011"
"CqvbXj6siqnBKaTjqNWwuw","281 E 161st St","chinese","24/02/2022 22:09:47","40.825765","'-73.917702","Good Taste Chinese Restaurant","8","N/A","3.5","10451"
"C2o3Iw-DXjoUJFgQIbiqkQ","222 Lafayette St","vietnamese","24/02/2022 22:14:01","40.722062","'-73.997587","BoCaphe","1635","N/A","4","10012"
"ojeMH0rbOOMx9ajChbVkJQ","55 Grand St","mexican","24/02/2022 16:11:32","40.722148","'-74.003677","Papatzul","440","N/A","3.5","10013"
"hGksyTiHBBdrhbiVjXzWVw","22 Orchard St","pizza","24/02/2022 22:13:37","40.71534","'-73.9914","Scarr's Pizza","542","N/A","4","10002"
"lNNuvG4adzex80mOIRYNiw","509 Willis Ave","seafood","24/02/2022 22:10:43","40.81527","'-73.91861","Juicy King Crab Express","11","N/A","3.5","10455"
"iXrKGRzIZK0pp31mO3nBzA","441 Myrtle Ave","indian","24/02/2022 22:14:08","40.6933894","'-73.9679912","Spice & Grill","161","N/A","4.5","11205"
"FhPAf4w6t0KsujSQBHH_-w","82 S 4th St","mexican","24/02/2022 21:56:12","40.712405","'-73.964871","Taqueria Casa Imelda","8","N/A","4.5","11249"
"J9pgjC191T-odCmTAG-grQ","60 E 3rd St","mexican","24/02/2022 17:42:07","40.72504","'-73.98917","El Diablito Taqueria","400","N/A","4","10003"
"r1PWMTbFXBmEhi0scGPf3w","637 Driggs Ave","pizza","24/02/2022 21:56:36","40.71505","'-73.958365","Ace's Pizza","77","N/A","4.5","11211"
"SNtbNK_YRe4mLzFkJggdlg","115 River Rd","american","24/02/2022 22:03:01","40.80409871514772","'-73.98886911166272","Pier 115","1027","N/A","3.5","07020"
"PTYUAAJbEmvIv4EsyRrcnA","427 Amsterdam Ave","japanese","24/02/2022 22:10:01","40.784043","'-73.977391","Momoya","496","N/A","4","10024"
"x_YWFkTcxEu1lo8Nlrog5A","1119 Newkirk Ave","brunch","24/02/2022 16:42:29","40.634356735221","'-73.9661046515558","Milk & Honey Cafe","1187","N/A","4","11230"
"56PeolgNURAG4x6q7nanmw","17 W 20th St","japanese","24/02/2022 16:43:17","40.74032","'-73.99223","Odo","36","N/A","4","10011"
"nxTEuWKzkK1tCF4LrhFSUQ","68 Clinton St","thai","24/02/2022 22:13:57","40.71926","'-73.98475","Pig and Khao","1738","N/A","4","10002"
"A-ert0jDRBfku9ogyW_mEg","150 E 50th St","indian","24/02/2022 22:09:27","40.7558937072754","'-73.9715347290039","Spice Symphony","560","N/A","4.5","10022"
"F8WAp6PLIhM_0mNbVTsSzg","847 Union St","thai","24/02/2022 22:13:58","40.67472327190444","'-73.9757981977286","Bangkok Degree","18","N/A","5","11215"
"eVk4F9ixl89zyUHJ1G2Aiw","211 1st Ave","pizza","24/02/2022 16:44:32","40.730616","'-73.9834846","Luzzos La Pizza Napoletana","1057","N/A","4","10003"
"MTtqSunPEZwdCJFMHsiHzg","41 W 33rd St","japanese","24/02/2022 22:13:31","40.74873","'-73.98705","Ai Ki Ya","44","N/A","4","10001"
"f_OiLWqldSmNy1MAvtWlPQ","5-51 47th Ave","vietnamese","24/02/2022 22:14:02","40.745714","'-73.953549","Cyclo","582","N/A","4","11101"
"Pw_rocMnKdZSnbGxowaJ8A","60 Riverside Square Mall","mexican","24/02/2022 16:12:53","40.908234331651","'-74.032578726001","Rosa Mexicano","430","N/A","3","07601"
"e5sdjeWfGPstfEJ6-7oDwQ","770 Washington Ave","seafood","24/02/2022 16:12:00","40.675024","'-73.963444","Crab Bros Cajun Seafood Express","13","N/A","4.5","11238"
"'-5npn9NRmOun7VUVLZpjyw","88 Essex St","thai","24/02/2022 16:39:22","40.7180351","'-73.9882738","Eat Gai","80","N/A","4","10002"
"zo4JHfD2nWPUiqgsgDOaHQ","455 E 114th St","pizza","24/02/2022 22:10:07","40.79392","'-73.93427","Rao's","192","N/A","4.5","10029"
"CFR-HzVHKWRMpMAR3LAhzg","432 Union Ave","italian","24/02/2022 22:13:12","40.71338","'-73.95136","Montesacro Pinseria Brooklyn","178","N/A","4.5","11211"
"nzqNfNXjtB6bxp-UN7xXkA","214 W 39th Street Retail 101","chinese","24/02/2022 16:12:50","40.75432","'-73.989333","Bao Bao Cafe","54","N/A","4.5","10018"
"mQQxpyEegblKERyeuxrb5Q","452 Amsterdam Ave","chinese","24/02/2022 22:02:51","40.785005","'-73.977188","Vanessa's Dumpling House","73","N/A","4","10024"
"4KHjnRNvrkKHchEznhlnSA","164 Bedford Ave","brunch","24/02/2022 22:13:50","40.718371","'-73.95733","Sweet Chick","2117","N/A","4","11211"
"usizF-cZzOGymQ59qO0gDg","88 Roebling St","healthy","24/02/2022 16:11:43","40.716226","'-73.955407","7 Grain Army","10","N/A","4.5","11211"
"W5RSIwNKBa7k0jeAs5KDYg","1574 2nd Ave","japanese","24/02/2022 22:10:02","40.775049","'-73.953553","Mei Jin Ramen","752","N/A","4","10028"
"AbNXFnI4OlWZvsQLGKf64w","222 Dekalb Ave","italian","24/02/2022 16:11:27","40.68941","'-73.97047","Dino","311","N/A","3.5","11205"
"'-a5EfIQzUrb1pnMQpsvslw","8809 River Rd","mexican","24/02/2022 22:02:52","40.80402","'-73.99376","Lolitas Mexican Cantina- North Bergen","545","N/A","3.5","07047"
"RlAm64BcT3zsdrcvwkVLYQ","365 S Broadway","chinese","24/02/2022 16:40:35","40.9208535","'-73.8962378","New Golden Fountain","14","N/A","4.5","10705"
"VrP6mI9Ihf2qt8dH6XwnYg","50 2nd Ave","pizza","24/02/2022 17:42:25","40.725353","'-73.989746","Proto's Pizza","106","N/A","4.5","10003"
"nIYDlplPts4l2G-bMlQbNg","565 Gorge Rd","american","24/02/2022 22:04:39","40.82300899845438","'-73.9879742","Rustica Restaurant & Lounge","503","N/A","3.5","07010"
"E8358H_xh9dqfcdO34gnkg","476 Bergen Blvd","korean","24/02/2022 22:05:18","40.847066163285","'-73.9850712360145","BapEeRang","33","N/A","4.5","07650"
"d0ic0tnQjujPsjQNuC1awQ","179 Bedford Ave","pizza","24/02/2022 16:11:40","40.7179537220535","'-73.9574498958145","Anna Maria Pizza","374","N/A","4","11211"
"ZQJar03Q1n0oWgGA3ip3nw","620 Manhattan Ave","pizza","24/02/2022 22:09:00","40.7235518","'-73.95065","Screamer's Pizzeria","405","N/A","4","11222"
"FZpm4_fbd6P984foOUejWg","22 W 32nd St","korean","24/02/2022 22:13:51","40.747514","'-73.986884","Jongro BBQ","2211","N/A","4","10001"
"35dHIG4P0EwiHF2btw0unQ","25 Cleveland Pl","healthy","24/02/2022 22:13:42","40.72185","'-73.99713","Areppas Soho","61","N/A","3.5","10012"
"jOGL9SOeMH2F6HO5qxbDHw","681 Manhattan Ave","thai","24/02/2022 16:00:08","40.72499","'-73.95162","Boon Thai","85","N/A","3","11222"
"enT7NJ7tLMvUMCWQcsUonw","581 Hudson St","healthy","24/02/2022 22:13:41","40.736412","'-74.00616","Mémé Mediterranean","643","N/A","4","10014"
"o5mMVFk4Hcpk2FuKfgTgdg","753 Washington St","italian","24/02/2022 22:12:03","40.73687","'-74.00812","Malaparte","358","N/A","4","10014"
